,platformId,gameId,champion,queue,season,timestamp,role,lane,status.status_code,status.message,matches,startIndex,endIndex,totalGames
27387,NA1,3261974610,75.0,420.0,13.0,1578865457590.0,SOLO,TOP,,,,,,
27388,NA1,3543581014,75.0,420.0,13.0,1598016953320.0,SOLO,TOP,,,,,,
27389,NA1,3514902447,75.0,420.0,13.0,1596124037240.0,SOLO,TOP,,,,,,
27390,NA1,3513901299,75.0,420.0,13.0,1596048871354.0,SOLO,TOP,,,,,,
27391,NA1,3495248858,75.0,420.0,13.0,1594825400851.0,SOLO,MID,,,,,,
27392,NA1,3487257735,75.0,420.0,13.0,1594218703374.0,SOLO,TOP,,,,,,
27393,NA1,3475536763,75.0,420.0,13.0,1593278779743.0,SOLO,TOP,,,,,,
27394,NA1,3475434175,75.0,420.0,13.0,1593267083966.0,DUO,TOP,,,,,,
27395,NA1,3474970174,75.0,420.0,13.0,1593218544015.0,SOLO,TOP,,,,,,
27396,NA1,3473587985,75.0,420.0,13.0,1593118901922.0,SOLO,TOP,,,,,,
27397,NA1,3470685372,75.0,420.0,13.0,1592871025887.0,NONE,JUNGLE,,,,,,
27398,NA1,3470690303,75.0,420.0,13.0,1592868703530.0,SOLO,TOP,,,,,,
27399,NA1,3469698801,75.0,420.0,13.0,1592798478939.0,NONE,JUNGLE,,,,,,
27400,NA1,3463043399,75.0,420.0,13.0,1592271092089.0,SOLO,TOP,,,,,,
27401,NA1,3517052424,75.0,420.0,13.0,1596262560567.0,SOLO,TOP,,,,,,
27402,NA1,3516956686,75.0,420.0,13.0,1596259999179.0,SOLO,TOP,,,,,,
27403,NA1,3025626262,75.0,420.0,13.0,1555825759170.0,DUO,NONE,,,,,,
27404,NA1,3019668624,75.0,420.0,13.0,1555131426440.0,DUO,TOP,,,,,,
27405,NA1,3016981799,75.0,420.0,13.0,1554768669120.0,SOLO,TOP,,,,,,
27406,NA1,3001796947,75.0,420.0,13.0,1552966642371.0,DUO_SUPPORT,NONE,,,,,,
27407,NA1,2981064700,75.0,420.0,13.0,1550534488748.0,NONE,JUNGLE,,,,,,
27408,NA1,2980355021,75.0,420.0,13.0,1550469484356.0,SOLO,TOP,,,,,,
27409,NA1,2979885132,75.0,420.0,13.0,1550431995938.0,SOLO,TOP,,,,,,
27410,NA1,2977447992,75.0,420.0,13.0,1550124196669.0,SOLO,TOP,,,,,,
27411,NA1,2973499535,75.0,420.0,13.0,1549693625848.0,NONE,JUNGLE,,,,,,
27412,NA1,2973467748,75.0,420.0,13.0,1549691120709.0,SOLO,TOP,,,,,,
27413,NA1,2972437431,75.0,420.0,13.0,1549575321509.0,SOLO,TOP,,,,,,
27414,NA1,2971773439,75.0,420.0,13.0,1549483428348.0,SOLO,TOP,,,,,,
27415,NA1,2966253292,75.0,420.0,13.0,1548964191394.0,SOLO,TOP,,,,,,
27416,NA1,2966228542,75.0,420.0,13.0,1548962338775.0,SOLO,TOP,,,,,,
27417,NA1,2965513164,75.0,420.0,13.0,1548885593116.0,SOLO,TOP,,,,,,
27418,NA1,2965461552,75.0,420.0,13.0,1548880006245.0,SOLO,TOP,,,,,,
27419,NA1,2955931921,75.0,420.0,12.0,1547886144364.0,DUO_SUPPORT,NONE,,,,,,
27420,NA1,2955777566,75.0,420.0,12.0,1547883582250.0,SOLO,TOP,,,,,,
27421,NA1,2955175729,75.0,420.0,12.0,1547797540425.0,SOLO,TOP,,,,,,
27422,NA1,2955162863,75.0,420.0,12.0,1547795839586.0,SOLO,TOP,,,,,,
27423,NA1,2954943454,75.0,420.0,12.0,1547775513748.0,SOLO,TOP,,,,,,
27424,NA1,2953670519,75.0,420.0,12.0,1547598698822.0,SOLO,TOP,,,,,,
27425,NA1,2953456501,75.0,420.0,12.0,1547541135742.0,SOLO,TOP,,,,,,
27426,NA1,2952327779,75.0,420.0,12.0,1547420969642.0,SOLO,TOP,,,,,,
27427,NA1,3069164467,75.0,420.0,13.0,1560827929172.0,SOLO,TOP,,,,,,
27428,NA1,3277104594,75.0,420.0,13.0,1580057270393.0,SOLO,TOP,,,,,,
27429,NA1,3210345468,75.0,420.0,13.0,1574110787748.0,SOLO,TOP,,,,,,
27430,NA1,3158457136,75.0,420.0,13.0,1569440263080.0,DUO,NONE,,,,,,
27431,NA1,3377566721,75.0,420.0,13.0,1586980912429.0,SOLO,TOP,,,,,,
27432,NA1,3122628244,75.0,420.0,13.0,1565716075514.0,SOLO,TOP,,,,,,
27433,NA1,3185052414,75.0,420.0,13.0,1572025771287.0,SOLO,TOP,,,,,,
27434,NA1,3480983526,75.0,420.0,13.0,1593711097112.0,SOLO,TOP,,,,,,
27435,NA1,3479231790,75.0,420.0,13.0,1593564990473.0,SOLO,TOP,,,,,,
27436,NA1,3479196431,75.0,420.0,13.0,1593562942847.0,SOLO,TOP,,,,,,
27437,NA1,3394986082,75.0,420.0,13.0,1587997829126.0,SOLO,TOP,,,,,,
27438,NA1,3393735517,75.0,420.0,13.0,1587919080699.0,SOLO,TOP,,,,,,
27439,NA1,3376653412,75.0,420.0,13.0,1586925678374.0,SOLO,TOP,,,,,,
27440,NA1,3372605528,75.0,420.0,13.0,1586708848293.0,DUO,TOP,,,,,,
27441,NA1,3314927415,75.0,420.0,13.0,1583348293804.0,SOLO,TOP,,,,,,
27442,NA1,3300244295,75.0,420.0,13.0,1582046740806.0,DUO_CARRY,TOP,,,,,,
27443,NA1,3299461893,75.0,420.0,13.0,1581971872938.0,SOLO,TOP,,,,,,
27444,NA1,3299404844,75.0,420.0,13.0,1581968333653.0,SOLO,TOP,,,,,,
27445,NA1,2975860662,75.0,420.0,13.0,1549942177633.0,SOLO,TOP,,,,,,
27446,NA1,3038358902,75.0,420.0,13.0,1557379161556.0,SOLO,TOP,,,,,,
27447,NA1,3508875492,75.0,420.0,13.0,1595731428555.0,SOLO,TOP,,,,,,
27448,NA1,3508807968,75.0,420.0,13.0,1595729108161.0,SOLO,TOP,,,,,,
27449,NA1,3502413078,75.0,420.0,13.0,1595363275592.0,SOLO,TOP,,,,,,
27450,NA1,3501857662,75.0,420.0,13.0,1595306351733.0,SOLO,TOP,,,,,,
27451,NA1,3501821932,75.0,420.0,13.0,1595303992908.0,SOLO,TOP,,,,,,
27452,NA1,3498522548,75.0,420.0,13.0,1595046316288.0,SOLO,TOP,,,,,,
27453,NA1,3362618202,75.0,420.0,13.0,1586143958967.0,SOLO,TOP,,,,,,
27454,NA1,3355871676,75.0,420.0,13.0,1585806329575.0,SOLO,TOP,,,,,,
27455,NA1,3354934983,75.0,420.0,13.0,1585771318012.0,SOLO,TOP,,,,,,
27456,NA1,3354941073,75.0,420.0,13.0,1585769565056.0,SOLO,TOP,,,,,,
27457,NA1,3353344935,75.0,420.0,13.0,1585694646181.0,SOLO,TOP,,,,,,
27458,NA1,3353168851,75.0,420.0,13.0,1585692198600.0,SOLO,TOP,,,,,,
27459,NA1,3352956655,75.0,420.0,13.0,1585687856453.0,SOLO,TOP,,,,,,
27460,NA1,3335664946,75.0,420.0,13.0,1584841008191.0,SOLO,TOP,,,,,,
27461,NA1,3335654469,75.0,420.0,13.0,1584838578878.0,SOLO,TOP,,,,,,
27462,NA1,3335548205,75.0,420.0,13.0,1584836659003.0,SOLO,TOP,,,,,,
27463,NA1,3328084064,75.0,420.0,13.0,1584475797830.0,SOLO,TOP,,,,,,
27464,NA1,3506650639,75.0,420.0,13.0,1595600301530.0,SOLO,TOP,,,,,,
27465,NA1,3362164003,75.0,420.0,13.0,1586123030214.0,DUO_SUPPORT,NONE,,,,,,
27466,NA1,3353871143,75.0,420.0,13.0,1585714321536.0,SOLO,TOP,,,,,,
27467,NA1,3353790261,75.0,420.0,13.0,1585711578067.0,SOLO,TOP,,,,,,
27468,NA1,3352820838,75.0,420.0,13.0,1585681832211.0,DUO,TOP,,,,,,
27469,NA1,3351429287,75.0,420.0,13.0,1585605039050.0,SOLO,TOP,,,,,,
27470,NA1,3350309183,75.0,420.0,13.0,1585537940737.0,SOLO,TOP,,,,,,
27471,NA1,3350002747,75.0,420.0,13.0,1585531903559.0,DUO_SUPPORT,NONE,,,,,,
27472,NA1,3342779403,75.0,420.0,13.0,1585190188225.0,SOLO,TOP,,,,,,
27473,NA1,3529688044,75.0,420.0,13.0,1597101509150.0,SOLO,TOP,,,,,,
27474,NA1,3154343908,75.0,420.0,13.0,1569006009417.0,SOLO,TOP,,,,,,
27475,NA1,3144897576,75.0,420.0,13.0,1567924699312.0,NONE,JUNGLE,,,,,,
27476,NA1,3092827632,75.0,420.0,13.0,1562988753205.0,DUO_SUPPORT,NONE,,,,,,
27477,NA1,3091160867,75.0,420.0,13.0,1562811440784.0,SOLO,TOP,,,,,,
27478,NA1,3089944107,75.0,420.0,13.0,1562717460453.0,SOLO,TOP,,,,,,
27479,NA1,3089895649,75.0,420.0,13.0,1562715191129.0,SOLO,TOP,,,,,,
27480,NA1,3089248904,75.0,420.0,13.0,1562640223089.0,SOLO,TOP,,,,,,
27481,NA1,3089173913,75.0,420.0,13.0,1562635933098.0,SOLO,TOP,,,,,,
27482,NA1,3089005971,75.0,420.0,13.0,1562624960542.0,DUO_SUPPORT,NONE,,,,,,
27483,NA1,3076304299,75.0,420.0,13.0,1561613617818.0,SOLO,TOP,,,,,,
27484,NA1,3074116474,75.0,420.0,13.0,1561401389130.0,DUO_SUPPORT,NONE,,,,,,
27485,NA1,3073896082,75.0,420.0,13.0,1561353394162.0,DUO,TOP,,,,,,
27486,NA1,3051859455,75.0,420.0,13.0,1558920987229.0,SOLO,TOP,,,,,,
27487,NA1,3047381491,75.0,420.0,13.0,1558404033095.0,SOLO,TOP,,,,,,
27488,NA1,3036043078,75.0,420.0,13.0,1557116250008.0,SOLO,TOP,,,,,,
27489,NA1,3035196536,75.0,420.0,13.0,1557020963585.0,SOLO,TOP,,,,,,
27490,NA1,3031609456,75.0,420.0,13.0,1556598558990.0,DUO_SUPPORT,NONE,,,,,,
27491,NA1,3010999830,75.0,420.0,13.0,1554071254345.0,NONE,JUNGLE,,,,,,
27492,NA1,3006122122,75.0,420.0,13.0,1553471876644.0,SOLO,TOP,,,,,,
27493,NA1,3005690063,75.0,420.0,13.0,1553406731930.0,SOLO,TOP,,,,,,
27494,NA1,3003804752,75.0,420.0,13.0,1553206866553.0,SOLO,TOP,,,,,,
27495,NA1,3002283323,75.0,420.0,13.0,1553028584093.0,SOLO,TOP,,,,,,
27496,NA1,3397249481,75.0,420.0,13.0,1588128585683.0,SOLO,TOP,,,,,,
27497,NA1,3397080758,75.0,420.0,13.0,1588119764803.0,SOLO,TOP,,,,,,
27498,NA1,3259533439,75.0,420.0,13.0,1578697789632.0,SOLO,MID,,,,,,
27499,NA1,2960270606,75.0,420.0,13.0,1548390262893.0,SOLO,TOP,,,,,,
27500,NA1,3321842194,75.0,420.0,13.0,1583982952814.0,DUO_SUPPORT,BOTTOM,,,,,,
27501,NA1,3314268364,75.0,420.0,13.0,1583296339369.0,NONE,JUNGLE,,,,,,
27502,NA1,3340292882,75.0,420.0,13.0,1585070240095.0,DUO,TOP,,,,,,
27503,NA1,3316430739,75.0,420.0,13.0,1583520026408.0,DUO,NONE,,,,,,
27504,NA1,3316407703,75.0,420.0,13.0,1583517716098.0,SOLO,TOP,,,,,,
27505,NA1,3316425288,75.0,420.0,13.0,1583515874807.0,SOLO,TOP,,,,,,
27506,NA1,3306458679,75.0,420.0,13.0,1582579870207.0,SOLO,TOP,,,,,,
27507,NA1,3306416694,75.0,420.0,13.0,1582577644276.0,SOLO,TOP,,,,,,
27508,NA1,3289150129,75.0,420.0,13.0,1581117025777.0,DUO_SUPPORT,NONE,,,,,,
27509,NA1,3289072782,75.0,420.0,13.0,1581113604102.0,SOLO,TOP,,,,,,
27510,NA1,3284498174,75.0,420.0,13.0,1580689649063.0,SOLO,TOP,,,,,,
27511,NA1,3502676773,75.0,420.0,13.0,1595378813590.0,NONE,JUNGLE,,,,,,
27512,NA1,3502034667,75.0,420.0,13.0,1595319741052.0,NONE,JUNGLE,,,,,,
27513,NA1,3499668284,75.0,420.0,13.0,1595145700337.0,SOLO,TOP,,,,,,
27514,NA1,2989643953,75.0,420.0,13.0,1551562990276.0,SOLO,TOP,,,,,,
27515,NA1,2989275429,75.0,420.0,13.0,1551517710854.0,NONE,JUNGLE,,,,,,
27516,NA1,2989262236,75.0,420.0,13.0,1551515068727.0,NONE,JUNGLE,,,,,,
27517,NA1,2985377121,75.0,420.0,13.0,1551040091472.0,NONE,JUNGLE,,,,,,
27518,NA1,3429873079,75.0,420.0,13.0,1590042912917.0,SOLO,TOP,,,,,,
27519,NA1,3409598213,75.0,420.0,13.0,1588837374302.0,DUO_SUPPORT,NONE,,,,,,
27520,NA1,3364777152,75.0,420.0,13.0,1586273590858.0,SOLO,TOP,,,,,,
27521,NA1,3333098968,75.0,420.0,13.0,1584725130699.0,SOLO,TOP,,,,,,
27522,NA1,3332193818,75.0,420.0,13.0,1584669795171.0,SOLO,TOP,,,,,,
27523,NA1,3327345833,75.0,420.0,13.0,1584407039669.0,SOLO,TOP,,,,,,
27524,NA1,3326632356,75.0,420.0,13.0,1584376624851.0,SOLO,TOP,,,,,,
27525,NA1,3326332190,75.0,420.0,13.0,1584334009263.0,SOLO,TOP,,,,,,
27526,NA1,3324527226,75.0,420.0,13.0,1584226422143.0,SOLO,TOP,,,,,,
27527,NA1,3323554256,75.0,420.0,13.0,1584142096396.0,SOLO,TOP,,,,,,
27528,NA1,3321025678,75.0,420.0,13.0,1583897085451.0,SOLO,TOP,,,,,,
27529,NA1,3319942180,75.0,420.0,13.0,1583804451536.0,SOLO,TOP,,,,,,
27530,NA1,3319890978,75.0,420.0,13.0,1583800366622.0,DUO_SUPPORT,TOP,,,,,,
27531,NA1,3318529425,75.0,420.0,13.0,1583696854113.0,SOLO,TOP,,,,,,
27532,NA1,3316967621,75.0,420.0,13.0,1583545382622.0,SOLO,TOP,,,,,,
27533,NA1,3316924264,75.0,420.0,13.0,1583540278191.0,SOLO,TOP,,,,,,
27534,NA1,3315325432,75.0,420.0,13.0,1583381567324.0,SOLO,TOP,,,,,,
27535,NA1,3313227470,75.0,420.0,13.0,1583208318093.0,NONE,JUNGLE,,,,,,
27536,NA1,3312435241,75.0,420.0,13.0,1583118166866.0,SOLO,TOP,,,,,,
27537,NA1,3309829845,75.0,420.0,13.0,1582897767302.0,DUO,TOP,,,,,,
27538,NA1,3554368191,75.0,420.0,13.0,1598684769909.0,DUO_SUPPORT,NONE,,,,,,
27539,NA1,3553008384,75.0,420.0,13.0,1598597827500.0,SOLO,TOP,,,,,,
27540,NA1,3551884283,75.0,420.0,13.0,1598508644102.0,SOLO,TOP,,,,,,
27541,NA1,3527421756,75.0,420.0,13.0,1596942012591.0,DUO_SUPPORT,NONE,,,,,,
27542,NA1,3522558796,75.0,420.0,13.0,1596654822418.0,SOLO,TOP,,,,,,
27543,NA1,3518020059,75.0,420.0,13.0,1596339338654.0,SOLO,TOP,,,,,,
27544,NA1,3517043423,75.0,420.0,13.0,1596262959663.0,SOLO,TOP,,,,,,
27545,NA1,3517008173,75.0,420.0,13.0,1596261198830.0,SOLO,TOP,,,,,,
27546,NA1,3033676852,75.0,420.0,13.0,1556850943774.0,SOLO,TOP,,,,,,
27547,NA1,3010460821,75.0,420.0,13.0,1554001178540.0,SOLO,TOP,,,,,,
27548,NA1,3009870099,75.0,420.0,13.0,1553923589232.0,SOLO,TOP,,,,,,
27549,NA1,3009825901,75.0,420.0,13.0,1553922502712.0,DUO,NONE,,,,,,
27550,NA1,3009776989,75.0,420.0,13.0,1553918452890.0,DUO,TOP,,,,,,
27551,NA1,3005839293,75.0,420.0,13.0,1553442409242.0,SOLO,TOP,,,,,,
27552,NA1,3004660646,75.0,420.0,13.0,1553315037652.0,DUO_CARRY,TOP,,,,,,
27553,NA1,3004631228,75.0,420.0,13.0,1553312960218.0,SOLO,TOP,,,,,,
27554,NA1,3004597588,75.0,420.0,13.0,1553310245169.0,SOLO,TOP,,,,,,
27555,NA1,3004045240,75.0,420.0,13.0,1553225965639.0,SOLO,TOP,,,,,,
27556,NA1,3004017374,75.0,420.0,13.0,1553224097725.0,SOLO,TOP,,,,,,
27557,NA1,3002662604,75.0,420.0,13.0,1553053357432.0,DUO_SUPPORT,NONE,,,,,,
27558,NA1,3002597280,75.0,420.0,13.0,1553049698718.0,SOLO,TOP,,,,,,
27559,NA1,3001730729,75.0,420.0,13.0,1552960680296.0,SOLO,TOP,,,,,,
27560,NA1,3424619639,75.0,420.0,13.0,1589734368731.0,NONE,JUNGLE,,,,,,
27561,NA1,3016502056,75.0,420.0,13.0,1554736822646.0,NONE,JUNGLE,,,,,,
27562,NA1,3015470662,75.0,420.0,13.0,1554600664361.0,NONE,JUNGLE,,,,,,
27563,NA1,3330377529,75.0,420.0,13.0,1584588075686.0,SOLO,TOP,,,,,,
27564,NA1,3096737773,75.0,420.0,13.0,1563334030511.0,SOLO,TOP,,,,,,
27565,NA1,3094656430,75.0,420.0,13.0,1563150083175.0,NONE,JUNGLE,,,,,,
27566,NA1,3094625833,75.0,420.0,13.0,1563147961981.0,SOLO,TOP,,,,,,
27567,NA1,3092644606,75.0,420.0,13.0,1562976539428.0,SOLO,TOP,,,,,,
27568,NA1,3092019237,75.0,420.0,13.0,1562901405839.0,DUO,TOP,,,,,,
27569,NA1,3536659468,75.0,420.0,13.0,1597565458492.0,SOLO,TOP,,,,,,
27570,NA1,3511482129,75.0,420.0,13.0,1595901712684.0,SOLO,TOP,,,,,,
27571,NA1,3155053969,75.0,420.0,13.0,1569088877241.0,SOLO,TOP,,,,,,
27572,NA1,2999523677,75.0,420.0,13.0,1552704867618.0,DUO_CARRY,TOP,,,,,,
27573,NA1,2994866511,75.0,420.0,13.0,1552153366562.0,SOLO,TOP,,,,,,
27574,NA1,2992863973,75.0,420.0,13.0,1551914544906.0,SOLO,TOP,,,,,,
27575,NA1,2992079423,75.0,420.0,13.0,1551837153285.0,SOLO,TOP,,,,,,
27576,NA1,2990470449,75.0,420.0,13.0,1551654058673.0,SOLO,TOP,,,,,,
27577,NA1,2990403944,75.0,420.0,13.0,1551649307886.0,NONE,JUNGLE,,,,,,
27578,NA1,2990375954,75.0,420.0,13.0,1551647256222.0,SOLO,TOP,,,,,,
27579,NA1,2990354099,75.0,420.0,13.0,1551644691122.0,SOLO,TOP,,,,,,
27580,NA1,2989925264,75.0,420.0,13.0,1551585574722.0,NONE,JUNGLE,,,,,,
27581,NA1,2989878444,75.0,420.0,13.0,1551582431319.0,SOLO,TOP,,,,,,
27582,NA1,2989861268,75.0,420.0,13.0,1551580440488.0,NONE,JUNGLE,,,,,,
27583,NA1,2982362887,75.0,420.0,13.0,1550713988117.0,SOLO,TOP,,,,,,
27584,NA1,2982350727,75.0,420.0,13.0,1550711995756.0,SOLO,TOP,,,,,,
27585,NA1,2975033991,75.0,420.0,13.0,1549842804996.0,SOLO,TOP,,,,,,
27586,NA1,2974991450,75.0,420.0,13.0,1549839669572.0,SOLO,TOP,,,,,,
27587,NA1,2973357512,75.0,420.0,13.0,1549685226047.0,DUO,NONE,,,,,,
27588,NA1,2969240018,75.0,420.0,13.0,1549230225301.0,SOLO,TOP,,,,,,
27589,NA1,2968683897,75.0,420.0,13.0,1549167872856.0,SOLO,TOP,,,,,,
27590,NA1,2968633520,75.0,420.0,13.0,1549165965014.0,SOLO,TOP,,,,,,
27591,NA1,2968597232,75.0,420.0,13.0,1549163471237.0,SOLO,TOP,,,,,,
27592,NA1,2967428109,75.0,420.0,13.0,1549080265244.0,SOLO,TOP,,,,,,
27593,NA1,3359767440,75.0,420.0,13.0,1586001899218.0,SOLO,TOP,,,,,,
27594,NA1,3359755670,75.0,420.0,13.0,1586000645221.0,DUO_SUPPORT,NONE,,,,,,
27595,NA1,3553616436,75.0,420.0,13.0,1598657224355.0,SOLO,TOP,,,,,,
27596,NA1,3549815158,75.0,420.0,13.0,1598395148230.0,SOLO,TOP,,,,,,
27597,NA1,3011338831,75.0,420.0,13.0,1554099795214.0,SOLO,TOP,,,,,,
27598,NA1,2935918406,75.0,420.0,12.0,1545280615883.0,DUO_CARRY,TOP,,,,,,
27599,NA1,3355861760,75.0,420.0,13.0,1585806319774.0,SOLO,TOP,,,,,,
27600,NA1,3454079225,75.0,420.0,13.0,1591642644804.0,SOLO,TOP,,,,,,
27601,NA1,3447310712,75.0,420.0,13.0,1591155634453.0,SOLO,TOP,,,,,,
27602,NA1,3395986201,75.0,420.0,13.0,1588041268725.0,NONE,JUNGLE,,,,,,
27603,NA1,3394496312,75.0,420.0,13.0,1587958347333.0,SOLO,TOP,,,,,,
27604,NA1,3394033945,75.0,420.0,13.0,1587936068087.0,SOLO,TOP,,,,,,
27605,NA1,3393568640,75.0,420.0,13.0,1587905206598.0,SOLO,TOP,,,,,,
27606,NA1,3383766331,75.0,420.0,13.0,1587338820698.0,SOLO,TOP,,,,,,
27607,NA1,3088616652,75.0,420.0,13.0,1562567637908.0,SOLO,TOP,,,,,,
27608,NA1,3490691839,75.0,420.0,13.0,1594475293316.0,SOLO,TOP,,,,,,
27609,NA1,3484254622,75.0,420.0,13.0,1593982396571.0,DUO_SUPPORT,NONE,,,,,,
27610,NA1,3481932583,75.0,420.0,13.0,1593787323579.0,SOLO,TOP,,,,,,
27611,NA1,3479251696,75.0,420.0,13.0,1593565273103.0,SOLO,TOP,,,,,,
27612,NA1,3451522217,75.0,420.0,13.0,1591455062422.0,SOLO,TOP,,,,,,
27613,NA1,3437524558,75.0,420.0,13.0,1590540916357.0,SOLO,TOP,,,,,,
27614,NA1,3435444749,75.0,420.0,13.0,1590384222539.0,DUO,NONE,,,,,,
27615,NA1,3336043295,75.0,420.0,13.0,1584852620971.0,SOLO,TOP,,,,,,
27616,NA1,3335043053,75.0,420.0,13.0,1584812706765.0,SOLO,TOP,,,,,,
27617,NA1,3335018521,75.0,420.0,13.0,1584811025663.0,NONE,JUNGLE,,,,,,
27618,NA1,3156671403,75.0,420.0,13.0,1569223778474.0,NONE,JUNGLE,,,,,,
27619,NA1,3155039984,75.0,420.0,13.0,1569087089432.0,SOLO,TOP,,,,,,
27620,NA1,3154163682,75.0,420.0,13.0,1568960899097.0,DUO_CARRY,TOP,,,,,,
27621,NA1,3150768317,75.0,420.0,13.0,1568586465579.0,SOLO,TOP,,,,,,
27622,NA1,3146525675,75.0,420.0,13.0,1568096125338.0,NONE,JUNGLE,,,,,,
27623,NA1,3146188930,75.0,420.0,13.0,1568070088540.0,SOLO,TOP,,,,,,
27624,NA1,3144116968,75.0,420.0,13.0,1567837515837.0,SOLO,TOP,,,,,,
27625,NA1,3143125091,75.0,420.0,13.0,1567746209996.0,SOLO,TOP,,,,,,
27626,NA1,3084868988,75.0,420.0,13.0,1562259209089.0,SOLO,TOP,,,,,,
27627,NA1,3074127893,75.0,420.0,13.0,1561402983384.0,NONE,JUNGLE,,,,,,
27628,NA1,3069400539,75.0,420.0,13.0,1560867482905.0,SOLO,TOP,,,,,,
27629,NA1,3013735821,75.0,420.0,13.0,1554411804481.0,SOLO,TOP,,,,,,
27630,NA1,3012744964,75.0,420.0,13.0,1554273571002.0,SOLO,TOP,,,,,,
27631,NA1,3012128975,75.0,420.0,13.0,1554178131681.0,SOLO,TOP,,,,,,
27632,NA1,3010619748,75.0,420.0,13.0,1554011896224.0,SOLO,TOP,,,,,,
27633,NA1,3008517091,75.0,420.0,13.0,1553794575907.0,SOLO,TOP,,,,,,
27634,NA1,2999797034,75.0,420.0,13.0,1552746782353.0,NONE,JUNGLE,,,,,,
27635,NA1,2998990041,75.0,420.0,13.0,1552623894313.0,SOLO,TOP,,,,,,
27636,NA1,2997608006,75.0,420.0,13.0,1552459254717.0,SOLO,TOP,,,,,,
27637,NA1,2981373582,75.0,420.0,13.0,1550559501108.0,NONE,JUNGLE,,,,,,
27638,NA1,2980982579,75.0,420.0,13.0,1550528053305.0,SOLO,TOP,,,,,,
27639,NA1,2980966022,75.0,420.0,13.0,1550526280251.0,SOLO,TOP,,,,,,
27640,NA1,2980170775,75.0,420.0,13.0,1550456111933.0,NONE,JUNGLE,,,,,,
27641,NA1,2980140961,75.0,420.0,13.0,1550454016071.0,NONE,JUNGLE,,,,,,
27642,NA1,2976355724,75.0,420.0,13.0,1549984041050.0,SOLO,TOP,,,,,,
27643,NA1,3226001481,75.0,420.0,13.0,1575529320017.0,SOLO,TOP,,,,,,
27644,NA1,3025065188,75.0,420.0,13.0,1555751658790.0,SOLO,TOP,,,,,,
27645,NA1,3000720049,75.0,420.0,13.0,1552812325852.0,SOLO,TOP,,,,,,
27646,NA1,2989744713,75.0,420.0,13.0,1551571431431.0,DUO_CARRY,TOP,,,,,,
27647,NA1,2986429066,75.0,420.0,13.0,1551166066347.0,SOLO,TOP,,,,,,
27648,NA1,2986429849,75.0,420.0,13.0,1551163178427.0,SOLO,TOP,,,,,,
27649,NA1,2986392820,75.0,420.0,13.0,1551160313643.0,SOLO,TOP,,,,,,
27650,NA1,2986318932,75.0,420.0,13.0,1551154719960.0,SOLO,TOP,,,,,,
27651,NA1,2981212032,75.0,420.0,13.0,1550545010943.0,SOLO,TOP,,,,,,
27652,NA1,2980926834,75.0,420.0,13.0,1550524251163.0,SOLO,TOP,,,,,,
27653,NA1,2980909915,75.0,420.0,13.0,1550521554075.0,SOLO,TOP,,,,,,
27654,NA1,3094622494,75.0,420.0,13.0,1563147258562.0,SOLO,TOP,,,,,,
27655,NA1,3522644492,75.0,420.0,13.0,1596658178626.0,SOLO,TOP,,,,,,
27656,NA1,3525725603,75.0,420.0,13.0,1596845932076.0,SOLO,TOP,,,,,,
27657,NA1,3414314761,75.0,420.0,13.0,1589138313553.0,SOLO,TOP,,,,,,
27658,NA1,3347816770,75.0,420.0,13.0,1585428332982.0,DUO,TOP,,,,,,
27659,NA1,3306460297,75.0,420.0,13.0,1582579631565.0,SOLO,TOP,,,,,,
27660,NA1,3228689860,75.0,420.0,13.0,1575779643394.0,SOLO,TOP,,,,,,
27661,NA1,3215126003,75.0,420.0,13.0,1574546477898.0,SOLO,TOP,,,,,,
27662,NA1,3067416111,75.0,420.0,13.0,1560642409326.0,DUO_CARRY,TOP,,,,,,
27663,NA1,3313641713,75.0,420.0,13.0,1583246066826.0,SOLO,TOP,,,,,,
27664,NA1,3439072520,75.0,420.0,13.0,1590632569207.0,SOLO,TOP,,,,,,
27665,NA1,3438885304,75.0,420.0,13.0,1590626185240.0,SOLO,TOP,,,,,,
27666,NA1,3431105561,75.0,420.0,13.0,1590116823978.0,SOLO,TOP,,,,,,
27667,NA1,3430974653,75.0,420.0,13.0,1590113050299.0,SOLO,TOP,,,,,,
27668,NA1,3430944170,75.0,420.0,13.0,1590110165684.0,SOLO,TOP,,,,,,
27669,NA1,3429439045,75.0,420.0,13.0,1590025089910.0,SOLO,TOP,,,,,,
27670,NA1,3429375572,75.0,420.0,13.0,1590020749710.0,DUO,NONE,,,,,,
27671,NA1,3428298299,75.0,420.0,13.0,1589939191283.0,SOLO,TOP,,,,,,
27672,NA1,3428208951,75.0,420.0,13.0,1589936350643.0,SOLO,TOP,,,,,,
27673,NA1,3428200695,75.0,420.0,13.0,1589933553768.0,DUO,TOP,,,,,,
27674,NA1,3428053599,75.0,420.0,13.0,1589927049136.0,SOLO,TOP,,,,,,
27675,NA1,3428006305,75.0,420.0,13.0,1589924079396.0,SOLO,TOP,,,,,,
27676,NA1,3425646591,75.0,420.0,13.0,1589781052989.0,DUO_CARRY,TOP,,,,,,
27677,NA1,3549791016,75.0,420.0,13.0,1598392915300.0,SOLO,TOP,,,,,,
27678,NA1,3366740161,75.0,420.0,13.0,1586383940657.0,SOLO,TOP,,,,,,
