,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
3831,86202d04-978b-498c-983b-fffa77ec76d8,RANKED_SOLO_5x5,BRONZE,IV,mcjMBIYG8rTGJOjSER2tsn8he4zom80CgLYoDMfrrLS1JKL_,CaptPlay,0.0,12.0,23.0,False,False,False,False
3832,d27dce8c-6ce2-4d89-9383-60f7053158e8,RANKED_SOLO_5x5,BRONZE,IV,7_VeIGDpwZtVYGxyJZ7mV_7k0yqZTKDgUwQJ_cLWe86ANUYW,Sparklesheep,0.0,6.0,11.0,False,False,False,False
3833,3a6c6b87-972a-4c9e-a9b6-7d21d095de94,RANKED_SOLO_5x5,BRONZE,IV,dqFjnpxGVoGYLGprvHxWJHQAc-B1IhF9TYUiI8iPD_nF3hVR,lKrypticlx,74.0,29.0,28.0,False,False,False,False
3834,d2f147e6-90b9-4b0b-8f49-d3f03c45ac05,RANKED_SOLO_5x5,BRONZE,IV,9JcuaER-JgXxGalarpumr5M63Qs6zFiPni95Lofl9Ex6s7OF,Greunditch,78.0,4.0,7.0,False,False,False,False
3835,51889dbc-857e-4877-91ee-d314ec3e2914,RANKED_SOLO_5x5,BRONZE,IV,vRr3XZOQkPqCr9hoOhEku3ovWtcnYC2hUec0VvccaPV6vbem,Colorfultedy,64.0,6.0,4.0,False,False,False,False
3836,95f65da4-b4fa-4332-b8f9-a77f8d195dd3,RANKED_SOLO_5x5,BRONZE,IV,KgH4ds3v_6QazbftoDBkO9pRijVp-vnO6BN5yGHK1ab02k-Z,TrshADC,0.0,3.0,12.0,False,False,False,False
3837,68adb40e-c589-4c30-95b3-9d11d162739d,RANKED_SOLO_5x5,BRONZE,IV,5o6azB7dtgG3QtZR9W_fwdgDjOQuEUFQo2y2l6ExEmCuy14c,OhSo DaddyAF,49.0,11.0,25.0,False,False,False,False
3838,06334bb9-dd59-4f25-9070-b0a9f9932cff,RANKED_SOLO_5x5,BRONZE,IV,utypKdwGl-OkOWCXTS1VzyteqQGhezp43QcKmllWNYlEG3Rd,Rasbael,79.0,7.0,8.0,False,False,False,False
3839,635aaf24-73ac-442b-9e18-fc1349ba9eea,RANKED_SOLO_5x5,BRONZE,IV,OkqhkEBFdrVh3-M84uas9IO04qhHSHSkoTSt5PUseK8rH1Tk,lovealcohol2020,0.0,15.0,16.0,False,False,False,False
3840,ff20d8d9-785f-4033-ab38-1971dd536431,RANKED_SOLO_5x5,BRONZE,IV,tYlsRucEErCIAgt7-92PrHSDpIPvihjA-YWziFEMfMRUFBwF,RaddleTheFrog,64.0,3.0,7.0,False,False,False,False
3841,611d7968-3703-49fb-8875-7d4afed3e1d1,RANKED_SOLO_5x5,BRONZE,IV,rfS27qbypyBU71S_RdJx_takUac1Yz4qr2Wxo9pvom7fmbcm,Illuminous Cat,33.0,3.0,8.0,False,False,False,False
3842,30207095-6cc5-42be-8c8e-125f2715d0a2,RANKED_SOLO_5x5,BRONZE,IV,HjJpgcDNyEuNlKEzdIaTSmFlpsxRK-tDxkBLyBunJR-LrB6A,Brawler319,0.0,146.0,186.0,False,False,True,False
3843,4e7070f1-08b3-49b4-b23e-71dacd1a2271,RANKED_SOLO_5x5,BRONZE,IV,WsX_mYwPh-4h5wjMdMvlBpZ_S9dx5rygTu7jZr0xJjcFg33D,KoifishXDXD,57.0,26.0,32.0,False,False,False,False
3844,00c06e19-6fcd-4c94-8f81-bf1961a46340,RANKED_SOLO_5x5,BRONZE,IV,Rtk3V4lh2v0M8OdfwHTR--d58FB3WnS2iASBPVAXe1saRKGK,jet19730,0.0,8.0,8.0,False,False,False,False
3845,a103bd4d-2e7d-432f-9eb4-8a8da90ea385,RANKED_SOLO_5x5,BRONZE,IV,I3RRhC4LtWBPgUEs7swXCxeKIBmUvfJd5gq4xzDN-ps_O1b9,GRMZR,58.0,26.0,49.0,False,False,False,False
3846,2e40d452-abd1-43de-bb99-437977231934,RANKED_SOLO_5x5,BRONZE,IV,o_uOhHgbYmpwGwx-domQ1OI-8DEm8TRyEuKdFwhGZg6Ff-61,Jad935,8.0,8.0,11.0,False,False,False,False
3847,1a125c45-a8be-4c78-a6b6-ca4da4f6eb5c,RANKED_SOLO_5x5,BRONZE,IV,Kqh4OYnClMQG3OQ6QbibqhieKSzUrpJkvEMg-BIjqj0yvna9,Toska76,56.0,121.0,143.0,False,False,False,False
3848,b390b65a-5422-41b8-b5a4-8478da8b0a60,RANKED_SOLO_5x5,BRONZE,IV,JsXcryVBkcVXYQKCvnDZtbrNP0qNQ9xusnEWwT0m-joJCA4r,Hoplive,0.0,7.0,4.0,False,False,False,False
3849,33a60404-6b39-4265-9734-8a683c3e601a,RANKED_SOLO_5x5,BRONZE,IV,y5NWl8Bf_BcAmxJ2wQTwcSvHE1u-pc-oPd5wg7OLU7zmsyFl,Kooonni,100.0,16.0,25.0,False,False,False,False
3850,b3cfd276-bc88-437f-92a2-4fd4299d76ce,RANKED_SOLO_5x5,BRONZE,IV,DicTydLwpVnM3vmraaMBdWuTd4N0L9pMH9G8Z5McySbmorhR,CodyTropes,59.0,87.0,99.0,False,False,False,False
3851,3a1d6a2a-4b92-4559-916d-58679ef20179,RANKED_SOLO_5x5,BRONZE,IV,Uc1EHYZjUyqGtcR8RC6881NPAXjX4IDnzEAUU_K73e6Cfmr5,uuuuai,73.0,5.0,13.0,False,False,False,False
3852,8d15e3b4-8181-4b95-ae1a-f479492d0f94,RANKED_SOLO_5x5,BRONZE,IV,7tVgrlORwr_wqC7JmA_Ztbalk7MTZbdMuvFF7qSC0TrgiBia,Elitemxt1,81.0,21.0,20.0,False,False,False,False
3853,bb04ea6a-253b-43b9-8926-f1618251f108,RANKED_SOLO_5x5,BRONZE,IV,k9FL_GwSRHXqGuvXiWfxiyiqaxIh5WTBceKfoB4jwgkWSkD4,milfncookiesjr77,75.0,6.0,6.0,False,False,False,False
3854,2057aea7-9ba1-43c6-9e2b-24f500d4dacd,RANKED_SOLO_5x5,BRONZE,IV,nebFP4lqI2Kw9cLb68P3RSxZ-HP-W6MX88gLqCZa7nW8SbRX,shimaeida,19.0,11.0,16.0,False,False,False,False
3855,e9b812ab-f8a7-4ecc-8815-34712263b2c5,RANKED_SOLO_5x5,BRONZE,IV,iFu96Bk-XGYrXu-7Xwxh8Gm4kiciCwqHF_UvrYU0ae_uRItY,AgentsofChaos,37.0,3.0,10.0,False,False,False,False
3856,766b299d-5993-45fa-beae-f5f8081f2247,RANKED_SOLO_5x5,BRONZE,IV,Uyp2Zb_Nl2ioYNYR_hNFsPpGM9UoRWNxkgIERi063uupMczA,wx111,43.0,6.0,9.0,False,False,False,False
3857,4b43db4f-1ffb-4a30-8838-8f5b91a67c05,RANKED_SOLO_5x5,BRONZE,IV,-XIoOCp4ToQ8l85lTYTcDc254n-HdEtv1yK0OR5PdAGPMb-X,TrickeyGhoul,78.0,19.0,27.0,False,False,False,False
3858,515f6d2f-b29f-4ce4-b708-23d51f50a1fa,RANKED_SOLO_5x5,BRONZE,IV,LLzVWs_t1NtBNwuYlKX2SrT8X9iJVuIJxP6UOjx2kZZ8E456,GrimsApocalypse,82.0,4.0,9.0,False,False,False,False
3859,9d7d5435-297a-46c2-9f57-5b11ef7b7719,RANKED_SOLO_5x5,BRONZE,IV,stmENPA2uR70ExXWab9082OCTvUdBWl2yONiXo0XMHV_ee4I,NasiGorengAja,81.0,5.0,12.0,False,False,False,False
3860,0e874045-7fc9-45ad-933c-ffb3fb864bbc,RANKED_SOLO_5x5,BRONZE,IV,x0gCdB0wzUYIR9yT55xx8ttlEmB5m-ufPLBy1vWP9LIVmxFo,Betrixx,100.0,29.0,25.0,False,False,False,False
3861,e28082f1-d646-40c3-b58f-731b289c6d1b,RANKED_SOLO_5x5,BRONZE,IV,iRGGJ4TQ3l4ze4lijh4c3rKvyqfn1QySUpNylPrVPHggUpl7,ScrubLord405,41.0,4.0,14.0,False,False,False,False
3862,c995325e-3663-4d65-9ff8-689c4f7d64a2,RANKED_SOLO_5x5,BRONZE,IV,ceCSx01GQkRcbOMnPD497XpXAO3fWamaEm-z7UzdK6d8pZgN,Criminalcord,0.0,66.0,88.0,True,False,False,False
3863,559d4598-66f6-4c08-80ad-294dbf54b3f0,RANKED_SOLO_5x5,BRONZE,IV,2Rfap-7zVOuo8i9GRnbdMHXytWxle-0bkuAw10Hhs7y32jZH,DaddySly,30.0,123.0,160.0,True,False,False,False
3864,bd5242ab-744f-496c-b73f-d789329c6e68,RANKED_SOLO_5x5,BRONZE,IV,5cp1mOC-45RE2EtAWeHxOkN8n3fwGwNFxzN4uPPwmOGIOjww,PlussUltra,65.0,153.0,185.0,False,False,False,False
3865,6fb3700e-cbf0-4a6a-bbd7-e68c293c3c33,RANKED_SOLO_5x5,BRONZE,IV,ohpDHTtGZlq6K7B6rk_zSP5TLpztVIh34D-X-rhySQtk1vWH,XKarmaxD,14.0,22.0,33.0,False,False,False,False
3866,828bd6c7-60a3-4ceb-b846-5ac600c40417,RANKED_SOLO_5x5,BRONZE,IV,DwCXRbkW5BG7RWcxRpmmZaCBSg8beyxc7r2q6NE4j2WcgymS,Roobunneh,0.0,8.0,7.0,False,False,False,False
3867,2e3fda07-a47c-44b9-b8be-eb68ec082345,RANKED_SOLO_5x5,BRONZE,IV,8LTfL8evehx2lNyDUonVoGMfDc7Jt0sHl3UliKjB8_8MDLcD,Choros1221,28.0,13.0,24.0,False,False,False,False
3868,b346cc05-c063-43d6-8e22-4928e6b86113,RANKED_SOLO_5x5,BRONZE,IV,4VG1H1kUGU211bu_BJpYqRP4qJwDVXtI_BSVR2bj-Alzy2oj,Hexadecimation,19.0,157.0,156.0,False,False,False,False
3869,d1b9d16d-6a62-420e-a953-0971386fc6eb,RANKED_SOLO_5x5,BRONZE,IV,DgRLlDr6jasNfQo_PE6koWd_dJSB78LkXGnsvheCbkhGEa7q,Foreste1er,53.0,36.0,36.0,False,False,False,False
3870,e718e9e9-10ed-4d8a-bda3-9cd47fb161d8,RANKED_SOLO_5x5,BRONZE,IV,egKiVXcoklgyEiY5edlsXw5QCgSjsdaTaAH4zAnGnY2jXLkl,ChrisGamer123,85.0,21.0,34.0,False,False,False,False
3871,098fe97f-26ec-487c-95b4-137e333df7b2,RANKED_SOLO_5x5,BRONZE,IV,v_i2z8eTFmoocsI2j14Q1DBaL41LsZzoA9KyFxRZBIA7UwLJ,ysysysysy,92.0,8.0,12.0,False,False,False,False
3872,68f44981-2f37-4902-9a61-d2c1e9b16f0d,RANKED_SOLO_5x5,BRONZE,IV,nC2lGpkL5JXHtggKeBc6DSxBjBwFTLmg3R3YVP3jsz5l0_7_,oRemiTo,20.0,24.0,42.0,False,False,False,False
3873,3f69ec43-5313-48a5-9f85-000906863dfe,RANKED_SOLO_5x5,BRONZE,IV,25xb3FF-VZ1t-I9kYm4JMMEgEpSVLccmRbqVOL6Snd44_sfs,arbi7or,100.0,21.0,43.0,False,False,False,False
3874,69e1585b-2472-4e56-b8fa-8f99a44d8bcc,RANKED_SOLO_5x5,BRONZE,IV,mG4I-FKb4GtyUN8f1I0jZqjsWClZiaKFgz771vZUCzjtfsC2,AchillesWG,15.0,61.0,116.0,True,False,False,False
3875,941e1a91-2b43-4e00-b093-e00d25152d59,RANKED_SOLO_5x5,BRONZE,IV,BNT-CIUGBG38I8BPUOrj-DvjvWR27FtlQsCgzgZJ4j0ZoT3T,JoeGoat,35.0,313.0,391.0,False,False,False,False
3876,920c8756-16a0-45f2-af8f-63bc606e132e,RANKED_SOLO_5x5,BRONZE,IV,jQ4QN1hjlDXl1nWVAJ60a4hNTF81F0Sl0tBF8z4r9mKpFvRr,Blood Oath22,10.0,53.0,97.0,False,False,False,False
3877,1928bb54-8519-4638-9a8f-ae97945037e7,RANKED_SOLO_5x5,BRONZE,IV,io3Q0-wR2ZPjV-x6dt2ZXXoOg_Khp2wwe8x5N99i_NtW7vBx,PALLM,67.0,44.0,83.0,False,False,False,False
3878,8de0085a-dd02-4b33-9e40-c6b5eedd7ca0,RANKED_SOLO_5x5,BRONZE,IV,yD4p8M2QM9bR_hBwfMSPnokRmUEojjDajoU3nf0abNJB8m0p,rippinpippin,70.0,28.0,34.0,False,False,False,True
3879,a9e391e8-cc35-4191-8e1d-6a13bda04dd5,RANKED_SOLO_5x5,BRONZE,IV,xW8otiFF2jLHgJ57YwjwRhUvjVlgHnKt9NYbf0-snX6gwL_P,TheTankSinatra ,53.0,4.0,11.0,False,False,False,False
3880,dd8d3640-f37e-41c9-bb44-ebbae5b3cda9,RANKED_SOLO_5x5,BRONZE,IV,WYVQeJ0tGSIk3BxQyStj7viiJpXs5A79q3Xfmj3Aljn9SoNA,Antnyte,71.0,89.0,85.0,False,False,False,False
3881,33be7a94-396f-4927-ac13-cb1578adc677,RANKED_SOLO_5x5,BRONZE,IV,I-TfE19puJMqHDPp6SxBzH8XgakJaHAJGXu8qk9f7b1KaEyQ,QueenOfTheDrunks,26.0,13.0,31.0,False,False,False,False
3882,1a659f17-d27c-4ffc-a029-3928089e4c66,RANKED_SOLO_5x5,BRONZE,IV,l36_cK6lthoq2o8oSRdPGA5snxHlaakWyp_bMr4e9c-cXaIC,Durin1256,0.0,2.0,12.0,False,False,False,False
3883,76bf4d41-83c9-4f3f-8fcc-0970e8c61127,RANKED_SOLO_5x5,BRONZE,IV,aTKpfWDJWhR1iBKBIxWfYqU68GPPUlYBgCB35gOwipjmacYy,iLovmangos,35.0,6.0,10.0,False,False,False,False
3884,2cb2129f-a9c1-49dd-84df-630595c4400d,RANKED_SOLO_5x5,BRONZE,IV,TDn27P4I3k14b1p26tXZhQo0s8OkdGt46fvDTJuvrDvU6UuW,VictorySR,82.0,10.0,18.0,False,False,False,False
3885,7f8fdc00-5356-4959-99f0-e62105948077,RANKED_SOLO_5x5,BRONZE,IV,zjmCx7Y45PeN_203j5cjLZZOKLXskjQQikLDeYb6u8Gz2XH4,JEON JAE HEE,24.0,77.0,96.0,False,False,False,False
3886,b6dacf74-c07b-414d-ae43-991743af7b91,RANKED_SOLO_5x5,BRONZE,IV,UEVd6J2pl9HASGXv_LfE-7w-e9F6tqT5P9DOzpXPA6KWQE2s,Vischu5921,0.0,94.0,136.0,True,False,False,False
3887,172fa3dd-5ba1-4b2d-bc8a-db2db5f45d2c,RANKED_SOLO_5x5,BRONZE,IV,fkDqsZ36cBeWKPpOeAruV6N4SQuD2_coz2S9j9b5ilOkkSvW,UndoneTunaSub,30.0,9.0,19.0,False,False,False,False
3888,323a76cf-4238-48e1-adab-281e4e2c8374,RANKED_SOLO_5x5,BRONZE,IV,0TJq4gDdH_2-4a8GsgEJww-FeFZ9xDEdM934gxZhqmK-Msux,ssatdabro,0.0,9.0,2.0,False,False,False,False
3889,25d4490d-b23d-4857-92e0-cc000cdb4c67,RANKED_SOLO_5x5,BRONZE,IV,kJJndz1tbkjUC-6TmRqnjiWSlzGD_MsMbceK6KsnYrWkNOkR,Gurraj,51.0,6.0,23.0,False,False,False,False
3890,ae78a77a-a196-4a41-9f34-39b3a1fa1ce2,RANKED_SOLO_5x5,BRONZE,IV,PDHRxP9HaJp7mHq1C0dtTvcARgCWPUzLVmnD5L1_rVJQSSV0,Icecream170,0.0,4.0,16.0,False,False,False,False
3891,6ba9c2b8-586f-4cef-8e39-5744b073ea4b,RANKED_SOLO_5x5,BRONZE,IV,cT1DHU3RoI9aHa8tJ9x37YGDktYM0s0Rql7OWCiwsjIXJbCA,ChoasPrince24,50.0,3.0,7.0,False,False,False,False
3892,bdef7a70-4d9e-4dba-aa0f-1fb0e3ebedcf,RANKED_SOLO_5x5,BRONZE,IV,Ngx1miAUohcOSS1Qz5FGcaq_9bmhVgjPG7xjJlek1uxTqcoE,D00B25,0.0,6.0,11.0,False,False,False,False
3893,b64cf758-0688-4597-976b-e1073ecc6119,RANKED_SOLO_5x5,BRONZE,IV,875bdzxITN76zMoxvzTct2kc37GuivE5YzgqEQWvkT_zqwsx,Loreiwnl,45.0,15.0,14.0,False,False,False,False
3894,402853d7-063c-4f2a-9b09-73a69cedc0bb,RANKED_SOLO_5x5,BRONZE,IV,jhYn-7PMnEk5Dsgo2jIxTC5ogB_pUF7Zn_6lGFVuCtlwVRAA,Jboi4blue,39.0,18.0,31.0,False,False,False,False
3895,45f353fd-d55d-4294-bc70-95f1977b7c07,RANKED_SOLO_5x5,BRONZE,IV,PiBdfx0tnz0zK4N6gtmp_kjo5JVUUYeXOc0knL6LbmxwyjXZ,Yerkadoodle,27.0,12.0,31.0,False,False,False,False
3896,8f939ea1-e457-48f1-b370-36c2d1f7350c,RANKED_SOLO_5x5,BRONZE,IV,QcJ-kCuk7BStkhAIeIB6-FlDj_bV-FyBvLnwscg3BZ0PhTwW,RealNameIsntKao,53.0,7.0,9.0,False,False,False,False
3897,a40a1668-34a7-44de-83d7-d64f54fd5109,RANKED_SOLO_5x5,BRONZE,IV,RelWB20sevHDvYRw9dpAAN7aeV-ZO908eIOs1oKq00lgDNgz,FlyFishermen,53.0,13.0,10.0,False,False,False,False
3898,7af18e87-8d89-4350-b9e8-3485090bda20,RANKED_SOLO_5x5,BRONZE,IV,Ii1s8XN0MYSaPYXT5zmlCM7Pj7VZCtx-PLuw6485w6NXjjHf,Benny505,58.0,48.0,80.0,False,False,False,False
3899,5da836c6-3ad9-459c-88db-79deef002859,RANKED_SOLO_5x5,BRONZE,IV,y-6dWf8sXlNCtJavSMF5_ha9sy6NjVQWXYvfKxyzCmfGdEMS,Peach Oolong Tea,30.0,9.0,7.0,False,False,False,True
3900,6e627220-14ea-439b-9627-130789052106,RANKED_SOLO_5x5,BRONZE,IV,cnWjGlisiX4RhGoZSqMg2H1VMDwlSZthBqQgwU1ukxuz5BP6,PoopyButt1X,67.0,16.0,10.0,False,False,False,False
3901,053ec8d3-21df-4801-a548-f70c45620df8,RANKED_SOLO_5x5,BRONZE,IV,4qOZVthj4eQriVMt5oDYybKJkF3zPPWvFO_PVKTvqig2pvPW,tankedtaint,0.0,68.0,60.0,False,False,False,False
3902,2c0fb723-4fc9-4963-bfa1-dd9d956df29a,RANKED_SOLO_5x5,BRONZE,IV,5E4wbyYpcVNp75efPvvf_xjhVxeW9PgI88lCTIm4sG_5HuRD,KïllMe,3.0,36.0,47.0,False,False,False,False
3903,d41c1996-eb6f-41cf-b3e4-61f76506672b,RANKED_SOLO_5x5,BRONZE,IV,iiZmCyjhKYjavMAAJ20IqTePj5OQqpRWnfxdfMG9B4VwKJ8a,papareader,35.0,11.0,27.0,False,False,False,False
3904,69070dec-45d8-4f9f-a6a8-94bbaf1b88ee,RANKED_SOLO_5x5,BRONZE,IV,OapvaGsEY1-tY0n-n7NdbI7uL6mEZKDETn-3S7sSnajhXxhv,RealJohnWick28,95.0,9.0,3.0,False,False,False,False
3905,038b413f-013c-4047-a2ae-dc435ceef4cf,RANKED_SOLO_5x5,BRONZE,IV,H23x_Pgpu1s6uoY0vR-pOXhS94XYfXFNHUlTeNkdEYCcui7v,UnawakenSoul,0.0,11.0,31.0,False,False,False,False
3906,4e635a3d-8363-447d-939e-2b0ec85cbd91,RANKED_SOLO_5x5,BRONZE,IV,ILcVZKT-l7oLQV7hFLQXIvThdqHZg6n_cMg-A0oogjb-8RVa,B0C4J,33.0,6.0,22.0,False,False,False,False
3907,ac2caa30-84ac-459d-98eb-258e570227d5,RANKED_SOLO_5x5,BRONZE,IV,B4W6pquPNXhLhHkjDUNBCjdhO6md_FgYWX5xQRHGZwbPb3I3,PlsNerfYas,79.0,37.0,49.0,False,False,False,False
3908,62a053fd-fd92-4001-9a43-ca94d7186abb,RANKED_SOLO_5x5,IRON,I,a4nwCY6bAIfGGRR-Ucgyr1g1G041vr-C8MMZGvqzHstbonD8,Soundwave2017,90.0,29.0,33.0,False,False,False,False
3909,e0377041-5d9e-4c17-a0c7-36ffe7703468,RANKED_SOLO_5x5,IRON,I,hME7re7PKprPUmYIlA-IGGyeDiZub0U7rqmUt3ikaiYuJN0Z,PrinzmetalX,48.0,3.0,9.0,False,False,False,False
3910,7b116426-5142-4b65-8261-88ceaafb18ea,RANKED_SOLO_5x5,IRON,I,gzIUD1zGpPTZDys82ml4MHm05zsXg69gImehUQEBI_9NWt39,J3eeY2015,0.0,0.0,10.0,False,False,False,False
3911,b2873f72-a4a8-4660-910a-44ec78eba7a8,RANKED_SOLO_5x5,IRON,I,7Goz_kellnp1e7l6XDWMbJhaTa7l6NMLUXZXFzJGxEpgABWF,Samataji,86.0,13.0,24.0,False,False,False,False
3912,1736ae63-efea-4f7f-b4eb-c3f884e9f2de,RANKED_SOLO_5x5,IRON,I,slBFOxU0qCWvldi4zU1nQy5vaqAbEW5x7VxzgH9sPZyXN4Jx,Red3yeking,63.0,1.0,9.0,False,False,False,False
3913,d857ee70-24b1-4168-b4f6-ec24ecdb0dd8,RANKED_SOLO_5x5,IRON,I,jfRQgqgaE4Nu9ALoGScvT6hoRLst3kS6YvZV-KBoX514pq-x,IcePhoenix27,30.0,3.0,10.0,False,False,False,False
3914,8c9fa373-01e3-43e5-801b-7b24f1f6ebf5,RANKED_SOLO_5x5,IRON,I,oumpyrwQrLOqtdInseINDgmWlVWV5jURcOKaXaRthEfn78GZ,ScottyModo,43.0,3.0,9.0,False,False,False,False
3915,cdf89c71-09d4-408d-b22e-96941ed8fc4a,RANKED_SOLO_5x5,IRON,I,TwQctSADOJeF47Y2ektZsAj6CFzC8Lo1cbqaLKDohE3d7kHd,ChivarExpress,0.0,9.0,30.0,False,False,False,False
3916,fe4f3fe4-d260-431b-ba6b-2892faf316e6,RANKED_SOLO_5x5,IRON,I,WtQFnf4MkV_gaQZVsNcVNV4SA3QymPL82wzn29KsLuF9HNqg,M1st3rMiyagi,100.0,37.0,32.0,False,False,False,False
3917,3380d1ad-09ab-404a-a153-d88fbc16f68e,RANKED_SOLO_5x5,IRON,I,J-6mPpS7LfhKtseHvn18HVxh2LJsScLxYC1KNxg31YsDTasB,JIDEN07,30.0,19.0,29.0,False,False,False,False
3918,2cbdf258-e9f6-4711-9d0b-eeed88ded633,RANKED_SOLO_5x5,IRON,I,4w1SDrHR1Ej9SqCINjqNiSr6lwpvLNsQ3LXG1w5uvV-G_H5b,MingledJaguar,0.0,9.0,14.0,False,False,False,False
3919,19d72783-d23d-4044-ae4d-4677177ab76f,RANKED_SOLO_5x5,IRON,I,dusBmSMGimg8GNkqkOv_XzqG5GZ3uB-R_4Bj3dYMUccGKg8Z,StaKsaP VII,16.0,3.0,11.0,False,False,False,False
3920,7dca3d28-4fbe-42e3-a0c4-8ad79507343c,RANKED_SOLO_5x5,IRON,I,U6kveTNjW6xuUn-7791lvejX3l1YfmXvrFWrj1smJvx83dvg,LongJaw,35.0,3.0,9.0,False,False,False,False
3921,4a21a75e-6b8a-4948-8f12-3e9ceba4da07,RANKED_SOLO_5x5,IRON,I,DEKY2W1zDrZIP4sZcOBzkLt4zMyxo8PW_Gutxe55odzjmet7,GreekProdigy,70.0,39.0,62.0,False,False,False,False
3922,24e2e4fb-aa07-4b30-809b-4a299fc6d392,RANKED_SOLO_5x5,IRON,I,D-_NcVGX2hdGaZqaL5HxiURrKKu1IopsDsfr5mLuK-hOpTEl,BuddyDarc,33.0,1.0,10.0,False,False,False,False
3923,5544ff83-1e3c-44e4-855f-40efa766bbdd,RANKED_SOLO_5x5,IRON,I,Bx9WaDjbx_SV9EYvIIdJ-EeqOsb041Y3S9xlcqU29C7vKw47,g8t2bking9,15.0,19.0,27.0,False,False,False,False
3924,687e0fa1-1f39-4934-87c2-434fcccaa014,RANKED_SOLO_5x5,IRON,I,ZRhqZtRAQsNvLHP3b4plakFBzTo_BvAIwYVtMGnP_0adEpGD,lukgowsi,96.0,58.0,70.0,False,False,False,False
3925,01d85d30-0f74-41fc-9623-c5dbc72e076a,RANKED_SOLO_5x5,IRON,I,3X-rw_iYTSiRUu8t9JeiL2lUjBFQKM4JnsT5a_MzRWgsfbA2,BirdmanGamez,96.0,33.0,31.0,False,False,False,True
3926,17c02eef-9f74-4d6e-a39c-b4f128cb6dd4,RANKED_SOLO_5x5,IRON,I,BHW2yQw5VPVphbJ3LI_OpXCG50qU1UNfYGb2rQJ1eiN5EDv2,DXYF,51.0,5.0,7.0,False,False,False,False
3927,b5a71e25-6561-4042-9b9c-da8fe6e6a906,RANKED_SOLO_5x5,IRON,I,LYDJfSdFRNLvshPojfJn-JInVuXKtb4X-AC7vLZ0sGGnomGE,killerofnations,29.0,9.0,7.0,False,False,False,True
3928,7c2e96c5-d882-4583-99e2-9fade43dffc3,RANKED_SOLO_5x5,IRON,I,XapLdZyf_KBg1muJ5KpEYlIIFTEhj3V6k48T7EkyVJ3dyOh7,deeznutsfuf,100.0,19.0,23.0,False,False,False,False
3929,0c1bad50-0de1-4793-af19-9103d476f2dd,RANKED_SOLO_5x5,IRON,I,Hlms6zpgTqjc7PxdxGeMyynposwGxxXowvLjCgP2Z-sl-Ypd,stingiestatol,30.0,5.0,7.0,False,False,False,False
3930,9a552f57-a958-4abf-ac2c-0768ab162534,RANKED_SOLO_5x5,IRON,I,0e2NDMsfctDgP1w4C6flMfQu1nSrhrFBg6rg2_lQIjraowor,nicckname,47.0,15.0,18.0,False,False,False,False
3931,51640210-40eb-4d0f-8c86-41bfcb910d02,RANKED_SOLO_5x5,IRON,I,r6QGmWmXzFjSx2JDPP_sqRsOvU5GTXIqRXMm6AxybxytKNTE,Venom910,0.0,16.0,23.0,False,False,False,False
3932,b3a36c26-b86e-4f11-927c-ab550b484b54,RANKED_SOLO_5x5,IRON,I,K_EH9E6nH4g9WxsqXEQumpQSbh4Qlm8qIkawy0y4vvQAYyR5,angrylemon209,0.0,33.0,61.0,False,False,False,False
3933,77972189-306f-4594-9bfb-21a5b95be3a6,RANKED_SOLO_5x5,IRON,I,1SHnNgEE_-naMSs3vzIT4D-m5eLP0FCxbLHMoIhFR1Sd54Hg,JanitorCombat,9.0,4.0,13.0,False,False,False,False
3934,8b1473de-9f2b-4d93-ac54-bfebb60a8c6c,RANKED_SOLO_5x5,IRON,I,3XBYvM4ayfaC7P-QaSVP7yKP_aRJkJx5T8O1UiEnnIZylaea,VodooMon,26.0,7.0,3.0,False,False,False,False
3935,6ca33bfc-f299-4544-9e4e-079aa17e953b,RANKED_SOLO_5x5,IRON,I,QqrO4ufcSvqZrTmXr6EWP2IlhfimnzhoOJslGDs4hJh_P3jr,RUNNFROMME,6.0,2.0,9.0,False,False,False,False
3936,61202f11-f06a-4c9b-a8b7-b8c95a9f2818,RANKED_SOLO_5x5,IRON,I,0qk67I_b1gLDAPIaDeOMWB3tuRo1O-Q7kupaueg3CYODHMCX,endersupreme,5.0,11.0,12.0,False,False,False,False
3937,0ad04be0-4242-4836-b3d1-239024130f03,RANKED_SOLO_5x5,IRON,I,JpOoHp8iKUlkvY07UI_UUFyr65mi7HHy9N2yscYJateUJCgN,UofTAcS,4.0,38.0,53.0,False,False,False,False
3938,0a56d025-68aa-465b-bc97-5d45dbfeda43,RANKED_SOLO_5x5,IRON,I,pL4tx20C0KbHnfgWDegFoiEVpwS-VRRSHjJM8IMXrw7UdJ7n,StiffyGotMeIffy,31.0,1.0,13.0,False,False,False,False
3939,c673118e-8da3-424c-9520-3c3904718f2e,RANKED_SOLO_5x5,IRON,I,ZGTK70Rfx3ERbmjNCa2mMOzx0ybcgcA6vLsvFP-perdS71Z3,d34dartist,8.0,42.0,54.0,False,False,False,False
3940,f2a6395f-832e-4787-8411-7d6f60090be1,RANKED_SOLO_5x5,IRON,I,eze262UAn7z-4qNHRoBhTUTC_c8HslPuPxXAHa9PbnaqOvp5,SmoothBrainsss,0.0,9.0,12.0,False,False,False,False
